"photo_id","path"
256315816,"http://vulpes.sefs.uw.edu/afra/images/256/256315816.jpg"
256313035,"http://vulpes.sefs.uw.edu/afra/images/256/256313035.jpg"
504074661,"http://vulpes.sefs.uw.edu/afra/images/504/504074661.jpg"
504074657,"http://vulpes.sefs.uw.edu/afra/images/504/504074657.jpg"
504074641,"http://vulpes.sefs.uw.edu/afra/images/504/504074641.jpg"
259487938,"http://vulpes.sefs.uw.edu/afra/images/259/259487938.jpg"
481061779,"http://vulpes.sefs.uw.edu/afra/images/481/481061779.jpg"
481054610,"http://vulpes.sefs.uw.edu/afra/images/481/481054610.jpg"
481066189,"http://vulpes.sefs.uw.edu/afra/images/481/481066189.jpg"
4806642907,"http://vulpes.sefs.uw.edu/afra/images/480/4806642907.jpg"
5305464449,"http://vulpes.sefs.uw.edu/afra/images/530/5305464449.jpg"
5305462405,"http://vulpes.sefs.uw.edu/afra/images/530/5305462405.jpg"
5305464043,"http://vulpes.sefs.uw.edu/afra/images/530/5305464043.jpg"
5305462903,"http://vulpes.sefs.uw.edu/afra/images/530/5305462903.jpg"
5305463349,"http://vulpes.sefs.uw.edu/afra/images/530/5305463349.jpg"
5422452344,"http://vulpes.sefs.uw.edu/afra/images/542/5422452344.jpg"
5421838413,"http://vulpes.sefs.uw.edu/afra/images/542/5421838413.jpg"
5043584604,"http://vulpes.sefs.uw.edu/afra/images/504/5043584604.jpg"
5181197808,"http://vulpes.sefs.uw.edu/afra/images/518/5181197808.jpg"
5180600515,"http://vulpes.sefs.uw.edu/afra/images/518/5180600515.jpg"
5181196978,"http://vulpes.sefs.uw.edu/afra/images/518/5181196978.jpg"
5181198340,"http://vulpes.sefs.uw.edu/afra/images/518/5181198340.jpg"
5181198602,"http://vulpes.sefs.uw.edu/afra/images/518/5181198602.jpg"
5181199070,"http://vulpes.sefs.uw.edu/afra/images/518/5181199070.jpg"
5180598315,"http://vulpes.sefs.uw.edu/afra/images/518/5180598315.jpg"
5180597709,"http://vulpes.sefs.uw.edu/afra/images/518/5180597709.jpg"
5180600815,"http://vulpes.sefs.uw.edu/afra/images/518/5180600815.jpg"
5181198088,"http://vulpes.sefs.uw.edu/afra/images/518/5181198088.jpg"
5180597051,"http://vulpes.sefs.uw.edu/afra/images/518/5180597051.jpg"
5180598657,"http://vulpes.sefs.uw.edu/afra/images/518/5180598657.jpg"
5180599827,"http://vulpes.sefs.uw.edu/afra/images/518/5180599827.jpg"
5180597387,"http://vulpes.sefs.uw.edu/afra/images/518/5180597387.jpg"
277532845,"http://vulpes.sefs.uw.edu/afra/images/277/277532845.jpg"
277538747,"http://vulpes.sefs.uw.edu/afra/images/277/277538747.jpg"
277538293,"http://vulpes.sefs.uw.edu/afra/images/277/277538293.jpg"
277533784,"http://vulpes.sefs.uw.edu/afra/images/277/277533784.jpg"
277536759,"http://vulpes.sefs.uw.edu/afra/images/277/277536759.jpg"
277535741,"http://vulpes.sefs.uw.edu/afra/images/277/277535741.jpg"
277534008,"http://vulpes.sefs.uw.edu/afra/images/277/277534008.jpg"
277534873,"http://vulpes.sefs.uw.edu/afra/images/277/277534873.jpg"
277537632,"http://vulpes.sefs.uw.edu/afra/images/277/277537632.jpg"
277533521,"http://vulpes.sefs.uw.edu/afra/images/277/277533521.jpg"
277536003,"http://vulpes.sefs.uw.edu/afra/images/277/277536003.jpg"
277536594,"http://vulpes.sefs.uw.edu/afra/images/277/277536594.jpg"
277537936,"http://vulpes.sefs.uw.edu/afra/images/277/277537936.jpg"
277536222,"http://vulpes.sefs.uw.edu/afra/images/277/277536222.jpg"
277533304,"http://vulpes.sefs.uw.edu/afra/images/277/277533304.jpg"
277537281,"http://vulpes.sefs.uw.edu/afra/images/277/277537281.jpg"
277536994,"http://vulpes.sefs.uw.edu/afra/images/277/277536994.jpg"
277533042,"http://vulpes.sefs.uw.edu/afra/images/277/277533042.jpg"
277535511,"http://vulpes.sefs.uw.edu/afra/images/277/277535511.jpg"
277534570,"http://vulpes.sefs.uw.edu/afra/images/277/277534570.jpg"
